maladyId,sourceAccession,slug,name
4551,605040,clavicular_hypoplasia_zygomatic_arch_hypoplasia_and_micrognathia,"clavicular hypoplasia, zygomatic arch hypoplasia, and micrognathia"
4577,605309,macrocephaly_autism_syndrome,"macrocephaly/autism syndrome"
4578,605321,frontoocular_syndrome,"frontoocular syndrome"
4584,605375,epilepsy_nocturnal_frontal_lobe_3,"epilepsy, nocturnal frontal lobe, 3"
4593,605429,deafness_autosomal_recessive_26_modifier_of,"deafness, autosomal recessive 26, modifier of"
4601,605526,alzheimer_disease_6,"alzheimer disease 6"
4602,605543,parkinson_disease_4_autosomal_dominant,"parkinson disease 4, autosomal dominant"
4603,605544,fibromatosis_gingival_2,"fibromatosis, gingival, 2"
4612,605598,diabetes_mellitus_insulin_dependent_18,"diabetes mellitus, insulin-dependent, 18"
4666,606003,transaldolase_deficiency,"transaldolase deficiency"
4673,606068,retinitis_pigmentosa_28,"retinitis pigmentosa 28"
4678,606082,goiter_multinodular_3_2,"goiter, multinodular 3"
4687,606177,pars_planitis,"pars planitis"
4693,606217,atrioventricular_septal_defect_2,"atrioventricular septal defect 2"
4712,606369,macrocephaly_and_epileptic_encephalopathy,"macrocephaly and epileptic encephalopathy"
4727,606529,craniosynostosis_syndrome_autosomal_recessive,"craniosynostosis syndrome, autosomal recessive"
4732,606579,vitiligo_associated_multiple_autoimmune_disease_susceptibility_1,"vitiligo-associated multiple autoimmune disease susceptibility 1"
4748,606662,waardenburg_syndrome_type_2c,"waardenburg syndrome, type 2c"
4768,606762,hyperinsulinemic_hypoglycemia_familial_6,"hyperinsulinemic hypoglycemia, familial, 6"
4786,606840,parasomnia_sleep_bruxism_type,"parasomnia, sleep bruxism type"
4800,606896,dyslexia_5,"dyslexia 5"
4822,607084,deafness_autosomal_recessive_31,"deafness, autosomal recessive 31"
4830,607101,deafness_autosomal_recessive_30,"deafness, autosomal recessive 30"
4831,607107,nasopharyngeal_carcinoma,"nasopharyngeal carcinoma"
4848,607197,deafness_autosomal_recessive,"deafness, autosomal recessive"
4876,607341,focal_cortical_dysplasia_type_ii,"focal cortical dysplasia, type ii"
5786,611722,krabbe_disease_atypical_due_to_saposin_a_deficiency_2,"krabbe disease, atypical, due to saposin a deficiency"
5841,611959,prostate_cancer_hereditary_15,"prostate cancer, hereditary, 15"
5859,612030,coronary_heart_disease_9,"coronary heart disease 9"
5875,612100,autism_15,"autism 15"
5877,612109,oculoauricular_syndrome,"oculoauricular syndrome"
5879,612113,bone_mineral_density_quantitative_trait_locus_10,"bone mineral density quantitative trait locus 10"
5900,612226,stature_quantitative_trait_locus_13,"stature quantitative trait locus 13"
5920,612255,inflammatory_bowel_disease_15,"inflammatory bowel disease 15"
5923,612261,inflammatory_bowel_disease_17,"inflammatory bowel disease 17"
5987,612416,factor_xi_deficiency,"factor xi deficiency"
5999,612447,skeletal_defects_genital_hypoplasia_and_mental_retardation,"skeletal defects, genital hypoplasia, and mental retardation"
6009,612514,specific_language_impairment_4,"specific language impairment 4"
6011,612520,diabetes_mellitus_insulin_dependent_20,"diabetes mellitus, insulin-dependent, 20"
6029,612558,leukemia_chronic_lymphocytic_4,"leukemia, chronic lymphocytic 4"
6031,612560,bone_mineral_density_quantitative_trait_locus_12,"bone mineral density quantitative trait locus 12"
6037,612571,lung_cancer_susceptibility_3,"lung cancer susceptibility 3"
6040,612574,mean_platelet_volume_count_quantitative_trait_locus_2,"mean platelet volume/count quantitative trait locus 2"
6057,612599,psoriasis_11,"psoriasis 11"
6077,612649,ciliary_dyskinesia_primary_11,"ciliary dyskinesia, primary, 11"
6112,612783,immunodeficiency_10,"immunodeficiency 10"
6119,612798,question_mark_ears_isolated,"question mark ears, isolated"
6140,612884,menopause_natural_age_at_quantitative_trait_locus_2,"menopause, natural, age at, quantitative trait locus 2"
6163,612938,growth_retardation_developmental_delay_and_facial_dysmorphism,"growth retardation, developmental delay, and facial dysmorphism"
6174,612954,myopathy_myofibrillar_6,"myopathy, myofibrillar, 6"
6195,613008,biliary_cirrhosis_primary_3,"biliary cirrhosis, primary, 3"
6208,613029,glioma_susceptibility_3,"glioma susceptibility 3"
6213,613035,hearing_loss_noise_induced_2,"hearing loss, noise-induced"
6217,613059,basal_cell_carcinoma_3,"basal cell carcinoma 3"
6244,613093,cone_dystrophy_4,"cone dystrophy 4"
6299,613217,diarrhea_5_with_tufting_enteropathy_congenital,"diarrhea 5, with tufting enteropathy, congenital"
6306,613233,fasting_plasma_glucose_level_quantitative_trait_locus_3,"fasting plasma glucose level quantitative trait locus 3"
6331,613290,hearing_loss_cisplatin_induced,"hearing loss, cisplatin-induced"
6334,613308,diamond_blackfan_anemia_9,"diamond-blackfan anemia 9"
6350,613342,mseleni_joint_disease,"mseleni joint disease"
6371,613399,breast_ovarian_cancer_familial_3,"breast-ovarian cancer, familial 3"
6399,613471,reynolds_syndrome,"reynolds syndrome"
6405,613490,alpha_1_antitrypsin_deficiency_2,"alpha-1-antitrypsin deficiency"
6408,613495,immunodeficiency_common_variable_5,"immunodeficiency, common variable, 5"
6421,613523,chromosome_8p11_myeloproliferative_syndrome,"chromosome 8p11 myeloproliferative syndrome"
6431,613551,autoimmune_disease_6,"autoimmune disease 6"
6435,613561,myopathy_lactic_acidosis_and_sideroblastic_anemia_2,"myopathy, lactic acidosis, and sideroblastic anemia 2"
6445,613587,occult_macular_dystrophy,"occult macular dystrophy"
6495,613684,rubinstein_taybi_syndrome_2,"rubinstein-taybi syndrome 2"
6525,613730,hemorrhagic_destruction_of_the_brain_subependymal_calcification_and_cataracts,"hemorrhagic destruction of the brain, subependymal calcification, and cataracts"
6546,613778,macular_degeneration_age_related_8,"macular degeneration, age-related, 8"
6573,613820,nephronophthisis_12,"nephronophthisis 12"
6589,613845,hyperuricemia_pulmonary_hypertension_renal_failure_and_alkalosis_syndrome,"hyperuricemia, pulmonary hypertension, renal failure, and alkalosis syndrome"
3996,600971,deafness_autosomal_recessive_6,"deafness, autosomal recessive 6"
3997,600972,achondrogenesis_type_ib_2,"achondrogenesis, type ib"
4006,600996,arrhythmogenic_right_ventricular_dysplasia_familial_2,"arrhythmogenic right ventricular dysplasia, familial, 2"
4021,601083,cd4_cd8_t_cell_ratio,"cd4/cd8 t-cell ratio"
4029,601127,fallot_complex_with_severe_mental_and_growth_retardation,"fallot complex with severe mental and growth retardation"
4044,601198,hypocalcemia_autosomal_dominant_1,"hypocalcemia, autosomal dominant 1"
4053,601223,neuronal_intestinal_dysplasia_type_b,"neuronal intestinal dysplasia, type b"
4121,601472,charcot_marie_tooth_disease_axonal_type_2d,"charcot-marie-tooth disease, axonal, type 2d"
4133,601544,deafness_autosomal_dominant_3a,"deafness, autosomal dominant 3a"
4144,601606,trichoepithelioma_multiple_familial_1,"trichoepithelioma, multiple familial, 1"
4163,601705,t_cell_immunodeficiency_congenital_alopecia_and_nail_dystrophy_2,"t-cell immunodeficiency, congenital alopecia, and nail dystrophy"
4172,601775,folate_level_in_erythrocytes,"folate level in erythrocytes"
4203,601952,keratosis_linearis_with_ichthyosis_congenita_and_sclerosing_keratoderma,"keratosis linearis with ichthyosis congenita and sclerosing keratoderma"
4206,601976,otofacioosseous_gonadal_syndrome,"otofacioosseous-gonadal syndrome"
4210,602011,suppressor_of_tumorigenicity_11,"suppressor of tumorigenicity 11"
4224,602087,arrhythmogenic_right_ventricular_dysplasia_familial_4,"arrhythmogenic right ventricular dysplasia, familial, 4"
4235,602134,tremor_hereditary_essential_2_2,"tremor, hereditary essential, 2"
4330,603194,meckel_syndrome_type_2_2,"meckel syndrome, type 2"
4350,603393,osteosclerotic_chondrodysplasia_lethal_with_intracellular_inclusions,"osteosclerotic chondrodysplasia, lethal, with intracellular inclusions"
4368,603552,hemophagocytic_lymphohistiocytosis_familial_4,"hemophagocytic lymphohistiocytosis, familial, 4"
4399,603736,ohdo_syndrome_sbbys_variant,"ohdo syndrome, sbbys variant"
4403,603776,hypercholesterolemia_familial_3,"hypercholesterolemia, familial, 3"
4428,603988,zinc_finger_protein_106,"zinc finger protein 106"
4441,604168,congenital_cataracts_facial_dysmorphism_and_neuropathy,"congenital cataracts, facial dysmorphism, and neuropathy"
4467,604292,ectrodactyly_ectodermal_dysplasia_and_cleft_lip_palate_syndrome_3,"ectrodactyly, ectodermal dysplasia, and cleft lip/palate syndrome 3"
4468,604301,oculomedin,"oculomedin"
4498,604400,arrhythmogenic_right_ventricular_dysplasia_familial_5,"arrhythmogenic right ventricular dysplasia, familial, 5"
4536,604864,osteoarthritis_with_mild_chondrodysplasia,"osteoarthritis with mild chondrodysplasia"
4565,605233,dianzani_autoimmune_lymphoproliferative_disease,"dianzani autoimmune lymphoproliferative disease"
4568,605258,immunodeficiency_with_hyper_igm_type_2_2,"immunodeficiency with hyper-igm, type 2"
4574,605285,neuropathy_hereditary_motor_and_sensory_russe_type,"neuropathy, hereditary motor and sensory, russe type"
4580,605361,spinocerebellar_ataxia_14,"spinocerebellar ataxia 14"
4631,605749,cataract_26_multiple_types,"cataract 26, multiple types"
4705,606324,parkinson_disease_7_autosomal_recessive_early_onset,"parkinson disease 7, autosomal recessive early-onset"
4707,606346,deafness_autosomal_dominant_22,"deafness, autosomal dominant 22"
4753,606685,cardiomyopathy_dilated_1l,"cardiomyopathy, dilated, 1l"
4766,606744,seckel_syndrome_2,"seckel syndrome 2"
4787,606842,cardioneuromyopathy_with_hyaline_masses_and_nemaline_rods,"cardioneuromyopathy with hyaline masses and nemaline rods"
4791,606854,polymicrogyria_bilateral_frontoparietal,"polymicrogyria, bilateral frontoparietal"
4834,607131,al_gazali_bakalinova_syndrome,"al-gazali-bakalinova syndrome"
4840,607143,congenital_disorder_of_glycosylation_type_ig,"congenital disorder of glycosylation, type ig"
4849,607200,thyroid_dyshormonogenesis_6,"thyroid dyshormonogenesis 6"
4125,601494,cardiomyopathy_dilated_1d,"cardiomyopathy, dilated, 1d"
4134,601547,cataract_3_multiple_types,"cataract 3, multiple types"
4190,601853,gomez_lopez_hernandez_syndrome_2,"gomez-lopez-hernandez syndrome"
4198,601888,malignant_hyperthermia_6,"malignant hyperthermia 6"
4226,602089,hemangioma_capillary_infantile,"hemangioma, capillary infantile"
4228,602093,cone_dystrophy_3,"cone dystrophy 3"
4244,602271,spondylometaphyseal_dysplasia_axial,"spondylometaphyseal dysplasia, axial"
4247,602347,cholestasis_progressive_familial_intrahepatic_3_2,"cholestasis, progressive familial intrahepatic, 3"
4260,602471,short_stature_auditory_canal_atresia_mandibular_hypoplasia_and_skeletal_abnormalities,"short stature, auditory canal atresia, mandibular hypoplasia, and skeletal abnormalities"
4283,602555,microcephaly_macrotia_and_mental_retardation,"microcephaly, macrotia, and mental retardation"
4308,602875,acromesomelic_dysplasia_maroteaux_type,"acromesomelic dysplasia, maroteaux type"
4354,603439,expansile_bone_lesions,"expansile bone lesions"
4401,603740,acrodysplasia_with_ossification_abnormalities_short_stature_and_fibular_hypoplasia_2,"acrodysplasia with ossification abnormalities, short stature, and fibular hypoplasia"
4410,603828,brittle_bone_disorder,"brittle bone disorder"
4412,603830,long_qt_syndrome_3,"long qt syndrome 3"
4445,604183,cholesteatoma_congenital,"cholesteatoma, congenital"
4455,604233,generalized_epilepsy_with_febrile_seizures_plus_type_1,"generalized epilepsy with febrile seizures plus, type 1"
4460,618226,mitochondrial_complex_v_atp_synthase_deficiency_nuclear_type_1,"mitochondrial complex v   deficiency, nuclear type 1"
4471,604314,blepharophimosis_with_facial_and_genital_anomalies_and_mental_retardation,"blepharophimosis with facial and genital anomalies and mental retardation"
4473,604316,psoriasis_5,"psoriasis 5"
4483,604356,duane_retraction_syndrome_2,"duane retraction syndrome 2"
4488,604369,salla_disease,"salla disease"
4490,604377,cardioencephalomyopathy_fatal_infantile_due_to_cytochrome_c_oxidase_deficiency_1,"cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1"
4493,604381,patent_ductus_arteriosus_and_bicuspid_aortic_valve_with_hand_anomalies,"patent ductus arteriosus and bicuspid aortic valve with hand anomalies"
4542,604928,wolfram_syndrome_2,"wolfram syndrome 2"
4545,605019,hypobetalipoproteinemia_familial_2,"hypobetalipoproteinemia, familial, 2"
4553,605055,alzheimer_disease_familial_early_onset_with_coexisting_amyloid_and_prion_pathology,"alzheimer disease, familial early-onset, with coexisting amyloid and prion pathology"
4555,605074,renal_cell_carcinoma_papillary_1,"renal cell carcinoma, papillary, 1"
4562,605225,inflammatory_bowel_disease_7,"inflammatory bowel disease 7"
4620,605672,cerebellar_ataxia_and_hypergonadotropic_hypogonadism,"cerebellar ataxia and hypergonadotropic hypogonadism"
4624,605724,fanconi_anemia_complementation_group_d1,"fanconi anemia, complementation group d1"
4628,605735,bleeding_disorder_platelet_type_12,"bleeding disorder, platelet-type, 12"
4633,605751,seizures_benign_familial_infantile_2,"seizures, benign familial infantile, 2"
4649,605844,dermatitis_atopic_5_2,"dermatitis, atopic, 5"
4659,605944,liver_fibrocystic_disease_and_polydactyly,"liver fibrocystic disease and polydactyly"
4661,605946,metaphyseal_dysplasia_braun_tinschert_type,"metaphyseal dysplasia, braun-tinschert type"
4685,606175,carnitine_acetyltransferase_deficiency,"carnitine acetyltransferase deficiency"
4695,606232,phelan_mcdermid_syndrome,"phelan-mcdermid syndrome"
4697,606242,mental_retardation_microcephaly_growth_retardation_joint_contractures_and_facial_dysmorphism,"mental retardation, microcephaly, growth retardation, joint contractures, and facial dysmorphism"
4720,606451,deafness_autosomal_dominant_30,"deafness, autosomal dominant 30"
4726,606528,homozygous_11p15_p14_deletion_syndrome,"homozygous 11p15-p14 deletion syndrome"
4760,606708,split_hand_foot_malformation_5,"split-hand/foot malformation 5"
4871,607324,polydactyly_postaxial_type_a3,"polydactyly, postaxial, type a3"
4887,607426,coenzyme_q10_deficiency_primary_1,"coenzyme q10 deficiency, primary, 1"
4903,607487,cardiomyopathy_familial_hypertrophic_25,"cardiomyopathy, familial hypertrophic, 25"
4924,607594,immunodeficiency_common_variable_1,"immunodeficiency, common variable, 1"
4928,607600,epidermolysis_bullosa_simplex_superficialis,"epidermolysis bullosa simplex superficialis"
4947,607676,irak4_deficiency,"irak4 deficiency"
4952,607683,deafness_autosomal_dominant_52,"deafness, autosomal dominant 52"
4968,607785,juvenile_myelomonocytic_leukemia,"juvenile myelomonocytic leukemia"
5025,608104,congenital_disorder_of_glycosylation_type_ih,"congenital disorder of glycosylation, type ih"
5042,608189,tropical_calcific_pancreatitis,"tropical calcific pancreatitis"
5054,608236,slowed_nerve_conduction_velocity_autosomal_dominant,"slowed nerve conduction velocity, autosomal dominant"
5057,608257,mandibulofacial_dysostosis_with_ptosis_autosomal_dominant,"mandibulofacial dysostosis with ptosis, autosomal dominant"
5058,608264,deafness_autosomal_recessive_40,"deafness, autosomal recessive 40"
5069,608328,weill_marchesani_syndrome_2,"weill-marchesani syndrome 2"
5081,608390,myotonia_potassium_aggravated,"myotonia, potassium-aggravated"
5098,608470,corneal_dystrophy_reis_bucklers_type,"corneal dystrophy, reis-bucklers type"
5117,608565,deafness_autosomal_recessive_35,"deafness, autosomal recessive 35"
5134,608627,amyotrophic_lateral_sclerosis_8,"amyotrophic lateral sclerosis 8"
5137,608634,neuronopathy_distal_hereditary_motor_type_iib,"neuronopathy, distal hereditary motor, type iib"
5148,608653,deafness_autosomal_recessive_32_with_or_without_immotile_sperm,"deafness, autosomal recessive 32, with or without immotile sperm"
5165,608728,spondyloepimetaphyseal_dysplasia_matrilin_3_related_2,"spondyloepimetaphyseal dysplasia, matrilin-3 related"
5186,608811,metaphyseal_undermodeling_spondylar_dysplasia_and_overgrowth,"metaphyseal undermodeling, spondylar dysplasia, and overgrowth"
5196,608874,orofacial_cleft_5,"orofacial cleft 5"
5201,608895,neuropathy_hereditary_with_or_without_age_related_macular_degeneration,"neuropathy, hereditary, with or without age-related macular degeneration"
